;stage;fecha_hecho;poblacion;territorio;caracteristica;patrimonio;latitud;longitud;caso;valor;cantidad;id;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;id;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;id;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;id;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida
498116;HS_HURTO_GENERAL_2010_33721;2010-01-06 10:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;3799a4843bb968135befb52ac967f69090c06616;e56f69b049f0569379756c7843638d0b6d852d82;7c31fdafeef4ddaa2f55ccf694312f3659bf07a5;;;VERDADERO;2000000;1;3799a4843bb968135befb52ac967f69090c06616;La Cruz;#0311;3;Vía pública;Manrique;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;7c31fdafeef4ddaa2f55ccf694312f3659bf07a5;Alimentos enlatados y embutidos;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498117;HS_HURTO_GENERAL_2013_28063;2010-01-06 10:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;3799a4843bb968135befb52ac967f69090c06616;e56f69b049f0569379756c7843638d0b6d852d82;7c31fdafeef4ddaa2f55ccf694312f3659bf07a5;;;FALSO;2000000;1;3799a4843bb968135befb52ac967f69090c06616;La Cruz;#0311;3;Vía pública;Manrique;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;7c31fdafeef4ddaa2f55ccf694312f3659bf07a5;Alimentos enlatados y embutidos;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498156;HS_HURTO_GENERAL_2013_28961;2010-03-19 06:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;0a9f0f2574cd99e8f746bd2aa9fad86d260ec6b1;e56f69b049f0569379756c7843638d0b6d852d82;4956c893dc8096c4e096e9addae4c0a1356e6cc4;;;FALSO;10022100;1;0a9f0f2574cd99e8f746bd2aa9fad86d260ec6b1;Área Urbana Cgto. San Cristóbal;#AUC1;60;Vía pública;Doce de Octubre;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;4956c893dc8096c4e096e9addae4c0a1356e6cc4;Cilíndros de gas;Elementos para guardar o almacenar;Mercancía;-1;Sin dato;Sin dato;Sin dato
498172;HS_HURTO_GENERAL_2010_34814;2010-04-22 11:45:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;a6c6d61a51ef4a900455c654d6e3fbec14be5311;e56f69b049f0569379756c7843638d0b6d852d82;d08f4fce5bfbf060c4a2ff0ca50d0e16a17a3756;;;VERDADERO;6380000;1;a6c6d61a51ef4a900455c654d6e3fbec14be5311;Tenche;#1502;15;Vehículo particular;Belén;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;d08f4fce5bfbf060c4a2ff0ca50d0e16a17a3756;Alcohol (químico);Químicos;Mercancía;-1;Sin dato;Sin dato;Sin dato
498403;HS_HURTO_GENERAL_2010_35332;2010-07-06 01:00:00;211d19440ba3cebaa1920f440713745e03f64d97;2beacc26687a0882567a53a04f75e520083e8b24;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,195845;-75,583424;VERDADERO;20000000;1;2beacc26687a0882567a53a04f75e520083e8b24;Guayabal;#1510;15;Vía pública;Belén;211d19440ba3cebaa1920f440713745e03f64d97;Hombre;41;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498405;HS_HURTO_GENERAL_2013_29668;2010-07-06 01:00:00;211d19440ba3cebaa1920f440713745e03f64d97;2beacc26687a0882567a53a04f75e520083e8b24;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,195845;-75,583424;FALSO;20000000;1;2beacc26687a0882567a53a04f75e520083e8b24;Guayabal;#1510;15;Vía pública;Belén;211d19440ba3cebaa1920f440713745e03f64d97;Hombre;41;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498429;HS_HURTO_GENERAL_2010_35769;2010-09-09 14:25:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;e56f69b049f0569379756c7843638d0b6d852d82;6a47bea38061b2150f26194b8d650dc5563fea64;6,296319;-75,549002;VERDADERO;20000000;1;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;Popular;#0103;1;Residencia;Popular;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6a47bea38061b2150f26194b8d650dc5563fea64;Artículos de aseo personal;Accesorios del hogar;Mercancía;-1;Sin dato;Sin dato;Sin dato
498430;HS_HURTO_GENERAL_2013_30104;2010-09-09 14:25:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;e56f69b049f0569379756c7843638d0b6d852d82;6a47bea38061b2150f26194b8d650dc5563fea64;6,296319;-75,549002;FALSO;20000000;1;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;Popular;#0103;1;Residencia;Popular;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6a47bea38061b2150f26194b8d650dc5563fea64;Artículos de aseo personal;Accesorios del hogar;Mercancía;-1;Sin dato;Sin dato;Sin dato
498433;HS_HURTO_GENERAL_2010_35779;2010-09-10 16:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;61be55dac58bc80a9219f06fc2e24e6bb76aeefd;e56f69b049f0569379756c7843638d0b6d852d82;e26174fd77cddc039bd5b8feb8347cc9a1dbc93f;6,306751;-75,576543;VERDADERO;8600000;1;61be55dac58bc80a9219f06fc2e24e6bb76aeefd;Santander;#0601;6;Vía pública;Doce de Octubre;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;e26174fd77cddc039bd5b8feb8347cc9a1dbc93f;Carne;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498434;HS_HURTO_GENERAL_2013_30111;2010-09-10 16:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;61be55dac58bc80a9219f06fc2e24e6bb76aeefd;e56f69b049f0569379756c7843638d0b6d852d82;e26174fd77cddc039bd5b8feb8347cc9a1dbc93f;6,306751;-75,576543;FALSO;8600000;1;61be55dac58bc80a9219f06fc2e24e6bb76aeefd;Santander;#0601;6;Vía pública;Doce de Octubre;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;e26174fd77cddc039bd5b8feb8347cc9a1dbc93f;Carne;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498442;HS_HURTO_GENERAL_2010_35883;2010-09-25 13:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;b25f4a94d43a0966880da7fa209da86d27b435b1;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,259466;-75,579777;VERDADERO;100000000;1;b25f4a94d43a0966880da7fa209da86d27b435b1;Nueva Villa de la Iguaná;#0725;7;Vía pública;Castilla;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498443;HS_HURTO_GENERAL_2013_30222;2010-09-25 13:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;b25f4a94d43a0966880da7fa209da86d27b435b1;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,259466;-75,579777;FALSO;100000000;1;b25f4a94d43a0966880da7fa209da86d27b435b1;Nueva Villa de la Iguaná;#0725;7;Vía pública;Castilla;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
498466;HS_HURTO_GENERAL_2010_36446;2010-11-28 15:45:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;a71846f3061764b25b2285217e073b1e5a6aecca;e56f69b049f0569379756c7843638d0b6d852d82;8f11c570ef95323344f8b831f8008bcdd9a6d154;6,274611;-75,553839;VERDADERO;3923000;1;a71846f3061764b25b2285217e073b1e5a6aecca;Campo Valdés No.1;#0410;4;Vía pública;Manrique;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;8f11c570ef95323344f8b831f8008bcdd9a6d154;Productos químicos;Químicos;Mercancía;-1;Sin dato;Sin dato;Sin dato
498467;HS_HURTO_GENERAL_2013_30783;2010-11-28 15:45:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;a71846f3061764b25b2285217e073b1e5a6aecca;e56f69b049f0569379756c7843638d0b6d852d82;8f11c570ef95323344f8b831f8008bcdd9a6d154;6,274611;-75,553839;FALSO;3923000;1;a71846f3061764b25b2285217e073b1e5a6aecca;Campo Valdés No.1;#0410;4;Vía pública;Manrique;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;8f11c570ef95323344f8b831f8008bcdd9a6d154;Productos químicos;Químicos;Mercancía;-1;Sin dato;Sin dato;Sin dato
498476;HS_HURTO_GENERAL_2010_36575;2010-12-14 09:30:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;4617110fd0cdbdbbbcffdc73057c29ff9c6150f5;e56f69b049f0569379756c7843638d0b6d852d82;a2c5b26eaf9cf52d4138de99b9820041c9634813;6,251236;-75,555617;VERDADERO;3687415;1;4617110fd0cdbdbbbcffdc73057c29ff9c6150f5;Los Ángeles;#1017;10;Vía pública;Candelaria;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;a2c5b26eaf9cf52d4138de99b9820041c9634813;Cigarrillo;Artículos de fumador;Mercancía;-1;Sin dato;Sin dato;Sin dato
498481;HS_HURTO_GENERAL_2010_36641;2010-12-22 13:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;46fed2d6b10498347e3d9e681325df2323fab935;06442dcd18832bee0e1422ccded46b1ba4da05a1;6,297648;-75,548015;VERDADERO;2000000;1;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;Popular;#0103;1;Residencia;Popular;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;46fed2d6b10498347e3d9e681325df2323fab935;Hurto por piratería terrestre;Escopolamina;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;06442dcd18832bee0e1422ccded46b1ba4da05a1;Electrodomésticos cocina y limpieza hogar;Electrodomésticos;Mercancía;-1;Sin dato;Sin dato;Sin dato
498482;HS_HURTO_GENERAL_2010_36638;2010-12-22 04:40:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;8dade9ad51acf5910ae2f58a1ab0a0bc715335af;e56f69b049f0569379756c7843638d0b6d852d82;826b895fec47294a16b790bb5d5211379803d0ee;;;VERDADERO;78850000;1;8dade9ad51acf5910ae2f58a1ab0a0bc715335af;San Germán;#0703;7;Vía pública;Castilla;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;826b895fec47294a16b790bb5d5211379803d0ee;Encomiendas;Otros elementos;Mercancía;-1;Sin dato;Sin dato;Sin dato
498483;HS_HURTO_GENERAL_2013_30978;2010-12-22 13:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;46fed2d6b10498347e3d9e681325df2323fab935;06442dcd18832bee0e1422ccded46b1ba4da05a1;6,297648;-75,548015;FALSO;2000000;1;ca071c17d8e2b0a46d5ff9fe7e4f7ead544ab717;Popular;#0103;1;Residencia;Popular;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;46fed2d6b10498347e3d9e681325df2323fab935;Hurto por piratería terrestre;Escopolamina;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;06442dcd18832bee0e1422ccded46b1ba4da05a1;Electrodomésticos cocina y limpieza hogar;Electrodomésticos;Mercancía;-1;Sin dato;Sin dato;Sin dato
498484;HS_HURTO_GENERAL_2013_30979;2010-12-22 04:40:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;8dade9ad51acf5910ae2f58a1ab0a0bc715335af;e56f69b049f0569379756c7843638d0b6d852d82;826b895fec47294a16b790bb5d5211379803d0ee;;;FALSO;78850000;1;8dade9ad51acf5910ae2f58a1ab0a0bc715335af;San Germán;#0703;7;Vía pública;Castilla;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;826b895fec47294a16b790bb5d5211379803d0ee;Encomiendas;Otros elementos;Mercancía;-1;Sin dato;Sin dato;Sin dato
498654;HS_HURTO_GENERAL_2013_31599;2011-02-25 06:30:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;dc0efeb8433ee63cb965e7bf5779b8c166686e60;e56f69b049f0569379756c7843638d0b6d852d82;68aa604c97d7e84e1c87d0ef2265017a8a171ef8;;;VERDADERO;100000000;1;dc0efeb8433ee63cb965e7bf5779b8c166686e60;Toscana;#0501;5;Vehículo particular;Castilla;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;68aa604c97d7e84e1c87d0ef2265017a8a171ef8;Container;Elementos para guardar o almacenar;Mercancía;-1;Sin dato;Sin dato;Sin dato
498655;HS_HURTO_GENERAL_2013_31600;2011-02-25 06:30:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;dc0efeb8433ee63cb965e7bf5779b8c166686e60;e56f69b049f0569379756c7843638d0b6d852d82;3b87a64a9d614c26d88f88609d51f0fff743f7b8;;;FALSO;153000000;1;dc0efeb8433ee63cb965e7bf5779b8c166686e60;Toscana;#0501;5;Vehículo particular;Castilla;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;3b87a64a9d614c26d88f88609d51f0fff743f7b8;Tabaco en hoja;Artículos de fumador;Mercancía;-1;Sin dato;Sin dato;Sin dato
498675;HS_HURTO_GENERAL_2013_32328;2011-04-24 23:00:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;2beacc26687a0882567a53a04f75e520083e8b24;e56f69b049f0569379756c7843638d0b6d852d82;323785c1beafad12c643b612b875b50d65842f29;;;VERDADERO;239999984;1;2beacc26687a0882567a53a04f75e520083e8b24;Guayabal;#1510;15;Vía pública;Belén;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;323785c1beafad12c643b612b875b50d65842f29;Autopartes;Autoparte y elementos de la mecánica automotriz;Mercancía;-1;Sin dato;Sin dato;Sin dato
498687;HS_HURTO_GENERAL_2013_32568;2011-05-18 11:30:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;9552a11f7a40639863e437ffa994cbca7efba8a3;e56f69b049f0569379756c7843638d0b6d852d82;211d003da2b772b3182349e6c76ce425d9f7454f;;;VERDADERO;40000000;1;9552a11f7a40639863e437ffa994cbca7efba8a3;Toscana;#0501;5;Vía pública;Castilla;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;211d003da2b772b3182349e6c76ce425d9f7454f;Envase;Elementos para guardar o almacenar;Mercancía;-1;Sin dato;Sin dato;Sin dato
498718;HS_HURTO_GENERAL_2013_33464;2011-08-26 08:10:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;fae668f1de7f8f7ac83b3193dc26af6cac8b189c;ae680d06f6b0853a226b44a338d6d7a9ce614b56;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;;;VERDADERO;27000000;1;fae668f1de7f8f7ac83b3193dc26af6cac8b189c;Barrio Colombia;#1401;14;Vía pública;Poblado;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;ae680d06f6b0853a226b44a338d6d7a9ce614b56;Hurto por piratería terrestre;Suplantación;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
499102;HS_HURTO_GENERAL_2013_35001;2012-01-19 12:45:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;ffc2a9c4c554719a27c046c496141676c82006f6;e56f69b049f0569379756c7843638d0b6d852d82;1a8239f0047b9ef1fa439a95c4f64d08e0eab83f;6,262596;-75,569977;VERDADERO;10000000;1;ffc2a9c4c554719a27c046c496141676c82006f6;El Chagualo;#1004;10;Vía pública;Candelaria;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;1a8239f0047b9ef1fa439a95c4f64d08e0eab83f;Hierro;Materia prima;Mercancía;-1;Sin dato;Sin dato;Sin dato
499120;HS_HURTO_GENERAL_2013_35348;2012-02-09 09:30:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;2beacc26687a0882567a53a04f75e520083e8b24;e56f69b049f0569379756c7843638d0b6d852d82;5408a5c0053d56531bf3c29262a473a15172838a;6,199508;-75,588959;VERDADERO;10000000;1;2beacc26687a0882567a53a04f75e520083e8b24;Guayabal;#1510;15;Vía pública;Belén;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5408a5c0053d56531bf3c29262a473a15172838a;Muebles del hogar;Muebles;Mercancía;-1;Sin dato;Sin dato;Sin dato
499150;HS_HURTO_GENERAL_2013_36582;2012-04-16 08:40:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;d185cfbbf18acfd72c1e4627b182e3689eea9c57;e56f69b049f0569379756c7843638d0b6d852d82;8f11c570ef95323344f8b831f8008bcdd9a6d154;;;VERDADERO;14999999;1;d185cfbbf18acfd72c1e4627b182e3689eea9c57;Santa Fé;#1504;15;Vía pública;Belén;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;8f11c570ef95323344f8b831f8008bcdd9a6d154;Productos químicos;Químicos;Mercancía;-1;Sin dato;Sin dato;Sin dato
499227;HS_HURTO_GENERAL_2013_38552;2012-08-01 10:20:00;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;dddc5f5c5d091c614b76891bfb6efe61ef7efb11;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,243611;-75,558141;VERDADERO;10000000;1;dddc5f5c5d091c614b76891bfb6efe61ef7efb11;Barrio Caycedo;#0906;9;Vía pública;Villa Hermosa;8a35a56ffa54f435571bf3fbb0e5f6f98476d682;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
499268;HS_HURTO_GENERAL_2013_39425;2012-09-21 21:53:00;07f13b1b63bfa0e96a79cd822a9c3963f463108a;aa62c80cd1587a85d13e026dd173f2b95a1306fa;0322e7b366ee3963f487e13319257ba2a9f7d75a;826b895fec47294a16b790bb5d5211379803d0ee;;;VERDADERO;100000000;1;aa62c80cd1587a85d13e026dd173f2b95a1306fa;Caribe;#0517;5;Vía pública;Manrique;07f13b1b63bfa0e96a79cd822a9c3963f463108a;Mujer;43;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;0322e7b366ee3963f487e13319257ba2a9f7d75a;Hurto por piratería terrestre;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;826b895fec47294a16b790bb5d5211379803d0ee;Encomiendas;Otros elementos;Mercancía;-1;Sin dato;Sin dato;Sin dato
