;stage;fecha_hecho;poblacion;territorio;caracteristica;patrimonio;latitud;longitud;caso;valor;cantidad;id;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;id;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;id;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;id;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida
176974;4df50a66-6928-4866-bb54-5f41e7e0c1c8;2021-01-20 08:30:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;8dc8ca3abdf8de08ff153e132238d08053b8edc5;273bbb27aea482fc5b78710aa24a1862d01e4218;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,21564199;-75,58831171;VERDADERO;1040000;1;8dc8ca3abdf8de08ff153e132238d08053b8edc5;Parque Juan Pablo II;#Inst_19;15;Banco;Belén;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;273bbb27aea482fc5b78710aa24a1862d01e4218;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;No;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
180190;57b6bd19-2a49-4217-b903-af5e462aa5c5;2023-02-10 07:09:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;d0f8fdbc4fba2a0fdb9643984709d6655f99d8a0;9445b8bc530cf08926292ffab60599dabbf3ef18;644556d829a0cd151a126662a6fef2846e2eeda1;;;VERDADERO;0;1;d0f8fdbc4fba2a0fdb9643984709d6655f99d8a0;La Candelaria;#1019;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;9445b8bc530cf08926292ffab60599dabbf3ef18;Hurto a entidad financiera;Engaño;Sin dato;Sin dato;No;Sin dato;Sin dato;644556d829a0cd151a126662a6fef2846e2eeda1;Sin dato;Sin dato;Sin dato;-1;Sin dato;Sin dato;Sin dato
180191;4c600339-80e3-48c8-8eb5-53db946e40f3;2023-02-13 09:50:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;a11d090e871905e4fc45992261d238bd5cc72a2a;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;644556d829a0cd151a126662a6fef2846e2eeda1;;;VERDADERO;0;1;a11d090e871905e4fc45992261d238bd5cc72a2a;Pedregal;#0604;6;Banco;Doce de Octubre;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;644556d829a0cd151a126662a6fef2846e2eeda1;Sin dato;Sin dato;Sin dato;-1;Sin dato;Sin dato;Sin dato
180192;5d06c17a-c350-4bd2-88f0-39bd85a194b1;2023-02-24 11:15:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;e653125babdb47b1f9e84436c41f8bea053eb6fa;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;644556d829a0cd151a126662a6fef2846e2eeda1;;;VERDADERO;0;1;e653125babdb47b1f9e84436c41f8bea053eb6fa;Boston;#1016;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;644556d829a0cd151a126662a6fef2846e2eeda1;Sin dato;Sin dato;Sin dato;-1;Sin dato;Sin dato;Sin dato
180193;5ef3da1a-1990-4ed1-be6d-fc0ae85c6c8e;2023-09-05 15:24:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;744b10d5a0d3d6f91707af61adf793c8a0f5a402;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;644556d829a0cd151a126662a6fef2846e2eeda1;;;VERDADERO;0;1;744b10d5a0d3d6f91707af61adf793c8a0f5a402;Sin dato;SIN DATO;SIN DATO;Vía pública;Belén;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;644556d829a0cd151a126662a6fef2846e2eeda1;Sin dato;Sin dato;Sin dato;-1;Sin dato;Sin dato;Sin dato
180689;2a855c896709fa9c695de40394257bf028fc7690;2019-02-28 15:42:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;aa6566531fb2206a5c36893442bff351640b095e;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,23921098;-75,59686789;VERDADERO;18082700;1;aa6566531fb2206a5c36893442bff351640b095e;Laureles;#1108;11;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
181292;a44270b57537ff6f255c7079baa6eca4248e42e8;2019-05-22 08:34:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;a7ff21c89829cfff1ccedcbd4423200a583ebe87;b4a5b33091cd35255ebd6a7a1eb1c5bfad799299;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,23003658;-75,59162235;VERDADERO;230000000;1;a7ff21c89829cfff1ccedcbd4423200a583ebe87;Granada;#1604;16;Cajero electrónico;Belén;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;b4a5b33091cd35255ebd6a7a1eb1c5bfad799299;Hurto a entidad financiera;Rompimiento cerraduta;Sin dato;Sin dato;Objeto contundente;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
187914;HS_HURTO_GENERAL_2010_251;2003-01-29 09:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;5a287bb08691a5d9093fa713088bd3cc43aa2c0d;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,254313;-75,568083;VERDADERO;4000000;1;5a287bb08691a5d9093fa713088bd3cc43aa2c0d;Estación Villa;#1005;10;Banco;Candelaria;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
187967;HS_HURTO_GENERAL_2010_690;2003-03-24 04:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;7832d2f604c760d1589572a4c0b0eb6a7090fd61;17357bb52d97666a6f9fab7dfd504e02000b73c3;986ba74d14cf0d92141e336b891cb66b729dde3c;6,231738;-75,580096;VERDADERO;14999999;1;7832d2f604c760d1589572a4c0b0eb6a7090fd61;Tenche;#1502;15;Banco;Belén;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;17357bb52d97666a6f9fab7dfd504e02000b73c3;Hurto a entidad financiera;Halado;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;986ba74d14cf0d92141e336b891cb66b729dde3c;Sin dato tecnología;Tecnología;Mercancía;-1;Sin dato;Sin dato;Sin dato
187968;HS_HURTO_GENERAL_2013_566;2003-03-24 04:30:00;07ab83f0191239f2f355a666b55c3f1add2229c7;28115b487e65ac11b23dcf573a53a82b655aaeed;4aabaf8ee2cd35640dda2470c05e87f43f1ffa1a;986ba74d14cf0d92141e336b891cb66b729dde3c;6,231738;-75,580096;VERDADERO;14999999;1;28115b487e65ac11b23dcf573a53a82b655aaeed;Tenche;#1502;15;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;4aabaf8ee2cd35640dda2470c05e87f43f1ffa1a;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;986ba74d14cf0d92141e336b891cb66b729dde3c;Sin dato tecnología;Tecnología;Mercancía;-1;Sin dato;Sin dato;Sin dato
208340;HS_HURTO_GENERAL_2013_3424;2003-09-19 13:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;d31f7f0fd01510a12a1e393f575c895fd3c3c957;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,249877;-75,565554;FALSO;2857000;1;d31f7f0fd01510a12a1e393f575c895fd3c3c957;La Candelaria;#1019;10;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
212909;HS_HURTO_GENERAL_2013_5108;2003-12-10 18:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;0c64063de42dbbb1fabacc3743f3a66c955523df;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,223853;-75,569333;VERDADERO;5100000;1;0c64063de42dbbb1fabacc3743f3a66c955523df;Barrio Colombia;#1401;14;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
225711;7ccbf47e23403aa2610d3b90a7051ee0e689faca;2017-07-13 00:00:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;9b969f1c156656925d74dc2565f378336ff52d6b;9445b8bc530cf08926292ffab60599dabbf3ef18;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,19827395;-75,55710599;VERDADERO;41040000;1;9b969f1c156656925d74dc2565f378336ff52d6b;El Tesoro;#1409;14;Fábrica o empresa;Poblado;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;9445b8bc530cf08926292ffab60599dabbf3ef18;Hurto a entidad financiera;Engaño;Sin dato;Sin dato;No;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
227979;HS_HURTO_GENERAL_2010_8546;2004-06-16 14:45:00;07ab83f0191239f2f355a666b55c3f1add2229c7;f76bc7b09ac20b8678edc35be0de620695059489;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,257921;-75,585145;VERDADERO;6000000;1;f76bc7b09ac20b8678edc35be0de620695059489;Suramericana;#1102;11;Banco;Laureles;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
228011;HS_HURTO_GENERAL_2013_7874;2004-07-16 08:15:00;07ab83f0191239f2f355a666b55c3f1add2229c7;d31f7f0fd01510a12a1e393f575c895fd3c3c957;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,248753;-75,562341;VERDADERO;1882000;1;d31f7f0fd01510a12a1e393f575c895fd3c3c957;La Candelaria;#1019;10;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
230551;HS_HURTO_GENERAL_2013_9064;2004-10-22 10:00:00;07ab83f0191239f2f355a666b55c3f1add2229c7;d31f7f0fd01510a12a1e393f575c895fd3c3c957;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,248314;-75,567104;VERDADERO;5800000;1;d31f7f0fd01510a12a1e393f575c895fd3c3c957;La Candelaria;#1019;10;Banco;Sin dato;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;6294eeb110d96bf3eafee4e9d69e2db90fe0536e;Hurto a entidad financiera;Sin dato;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
230763;fb1c906baa075f88d46aca1abef61b815d9adbd9;2017-10-11 00:00:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;8c8e3be595a9466afcef8c98edb76580baf9e664;9445b8bc530cf08926292ffab60599dabbf3ef18;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,2293713;-75,57494318;VERDADERO;71000000;1;8c8e3be595a9466afcef8c98edb76580baf9e664;Barrio Colombia;#1401;14;Banco;Poblado;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;9445b8bc530cf08926292ffab60599dabbf3ef18;Hurto a entidad financiera;Engaño;Sin dato;Sin dato;No;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
231167;d9f25b75f5e332e3742ce918589554b2a9ae8dc4;2020-03-18 02:55:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;fd712728731ec9c62bd73c5678998e5743dbe80f;b0b79fcb9838afd14133098d19bcd8780e5a919d;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,27637999;-75,59717123;VERDADERO;10000;1;fd712728731ec9c62bd73c5678998e5743dbe80f;Robledo;#0717;7;Cajero electrónico;Castilla;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;b0b79fcb9838afd14133098d19bcd8780e5a919d;Hurto a entidad financiera;Rompimiento cerradura;Sin dato;Sin dato;Palanca;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
231390;HS_HURTO_GENERAL_2010_12299;2005-03-01 10:35:00;07ab83f0191239f2f355a666b55c3f1add2229c7;23b922431636fb3e1f9aa7430a29883e53b4e981;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,214956;-75,570058;VERDADERO;7566011;1;23b922431636fb3e1f9aa7430a29883e53b4e981;Villa Carlota;#1403;14;Banco;Poblado;07ab83f0191239f2f355a666b55c3f1add2229c7;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
240603;HS_HURTO_GENERAL_2010_15009;2005-09-01 15:06:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;10a05f1d0c23a60d84decef6232c6df2720e1b17;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;8899689;1;10a05f1d0c23a60d84decef6232c6df2720e1b17;Barrio Colón;#1013;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
240604;HS_HURTO_GENERAL_2013_13113;2005-09-01 15:06:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;10a05f1d0c23a60d84decef6232c6df2720e1b17;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;FALSO;8899689;1;10a05f1d0c23a60d84decef6232c6df2720e1b17;Barrio Colón;#1013;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
245296;HS_HURTO_GENERAL_2013_15461;2006-02-10 14:50:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;62ac030e3a3caa2f64fc1caf48c0f1f86151caea;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;FALSO;10566210;1;62ac030e3a3caa2f64fc1caf48c0f1f86151caea;Bomboná No.1;#1015;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
245334;HS_HURTO_GENERAL_2010_18052;2006-03-03 15:45:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;47c2132f98d3d5c2b6266844bef95b406a4ef164;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;;;VERDADERO;5119280;1;47c2132f98d3d5c2b6266844bef95b406a4ef164;El Poblado;#1418;14;Banco;Poblado;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;a9327dbd7449e47fab9a912b3bdaab82f962f3b2;Hurto a entidad financiera;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
246543;HS_HURTO_GENERAL_2010_28223;2008-10-20 15:15:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;10a05f1d0c23a60d84decef6232c6df2720e1b17;883f54c9c585efc9c7809a52721f2ec5317f1310;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,246034;-75,568608;VERDADERO;3757708;1;10a05f1d0c23a60d84decef6232c6df2720e1b17;Barrio Colón;#1013;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;883f54c9c585efc9c7809a52721f2ec5317f1310;Hurto a entidad financiera;Taquillazo;Sin dato;Grupo delincuencial;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
246544;HS_HURTO_GENERAL_2013_24012;2008-10-20 15:15:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;10a05f1d0c23a60d84decef6232c6df2720e1b17;883f54c9c585efc9c7809a52721f2ec5317f1310;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,246034;-75,568608;FALSO;3757708;1;10a05f1d0c23a60d84decef6232c6df2720e1b17;Barrio Colón;#1013;10;Banco;Candelaria;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;883f54c9c585efc9c7809a52721f2ec5317f1310;Hurto a entidad financiera;Taquillazo;Sin dato;Grupo delincuencial;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
246553;HS_HURTO_GENERAL_2010_28396;2008-10-31 14:32:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;23b922431636fb3e1f9aa7430a29883e53b4e981;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,214956;-75,570058;VERDADERO;4678000;1;23b922431636fb3e1f9aa7430a29883e53b4e981;Villa Carlota;#1403;14;Banco;Poblado;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
246557;HS_HURTO_GENERAL_2013_24138;2008-10-31 14:32:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;23b922431636fb3e1f9aa7430a29883e53b4e981;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,214956;-75,570058;FALSO;4678000;1;23b922431636fb3e1f9aa7430a29883e53b4e981;Villa Carlota;#1403;14;Banco;Poblado;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
250597;HS_HURTO_GENERAL_2013_34184;2011-11-25 14:10:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;f76bc7b09ac20b8678edc35be0de620695059489;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;332cfd8f6f5047f40366152c9367740c0f618e9c;6,256364;-75,581881;VERDADERO;7096592;1;f76bc7b09ac20b8678edc35be0de620695059489;Suramericana;#1102;11;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;332cfd8f6f5047f40366152c9367740c0f618e9c;Cheques;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
250598;HS_HURTO_GENERAL_2013_34185;2011-11-25 14:10:00;6487dc9f8774d24bce88813472ddffefac0f3d2a;f76bc7b09ac20b8678edc35be0de620695059489;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;6,256364;-75,581881;FALSO;3866000,25;1;f76bc7b09ac20b8678edc35be0de620695059489;Suramericana;#1102;11;Banco;Laureles;6487dc9f8774d24bce88813472ddffefac0f3d2a;Sin dato;-1;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Caminata;Sin dato;Sin dato;7fe8bf456731f9a3e8be376d87ed7c93c13b0d0c;Hurto a entidad financiera;Taquillazo;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;171fa4ad016b0a449b37cf8e9f99f3e0eafa72df;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;-1;Sin dato;Sin dato;Sin dato
